,title,description,price,points,cluster_label,cosine_similarity
36918,DFJ Vinhos 2010 Paxis Tinto Red (Lisboa),"This is a full, fruity, rich and concentrated wine. It has bright red berries, some firm tannins and a good dense texture. It's also light and crisp, with acidity that cuts through the ripe fruitiness. Drink now through 2019.",9.0,87,3,0.5147930394205367
96339,Château les Charmes Godard 2014  Francs Côtes de Bordeaux,"This is a tight, mineral-driven wine with fresh acidity and a crisp character. Sémillon dominated, it conveys green fruits, bright acidity and a lively, tangy aftertaste. The wine is refreshing, fruity and ready to drink. Nicolas Thienpont and his brothers bought this 16-acre property in 1988.",20.0,87,3,0.5129661086763968
27087,Château Vircoulon 2014  Bordeaux Blanc,"This delicious, fruity wine is full of acidity and crisp fruit. Light, bright and dominated by green and citrus fruits, it is ready to drink now.",11.0,85,3,0.5128714197755182
95210,Château Vircoulon 2014  Bordeaux Blanc,"This delicious, fruity wine is full of acidity and crisp fruit. Light, bright and dominated by green and citrus fruits, it is ready to drink now.",11.0,85,3,0.5128714197755182
5738,Dona Maria-Júlio Bastos 2015 White (Alentejano),"This is an attractive, soft blend of Arinto, Viosinho and Antão Vaz. With white fruit flavors and a warm, ripe texture, it's crisp, fruity and ready to drink.",18.0,86,3,0.5128320598153939
42533,Fischer 2012 Classic Rosé (Thermenregion),"This is a lightly fruity wine with attractive red currant and raspberry flavors. It's bright, crisp, touched by vanilla and finished with citrus acidity. Screwcap.",17.0,85,3,0.5127483611416184
62618,Fischer 2012 Classic Rosé (Thermenregion),"This is a lightly fruity wine with attractive red currant and raspberry flavors. It's bright, crisp, touched by vanilla and finished with citrus acidity. Screwcap.",17.0,85,3,0.5127483611416184
64229,Domaine Jas d'Esclans 2016 Rosé (Côtes de Provence),This is a delicious fruity wine with a fine line of acidity that cuts right through the orange and red-currant fruits. It is bright with acidity and just a light mineral edge to give a textured and fruity aftertaste. Drink now.,20.0,90,3,0.5121106653098503
58637,Christophe Cordier 2013 Vieilles Vignes  (Mâcon),"Fresh fruit with apple acidity gives this wine a ready-to-drink character. It has an attractive lift of citrus and a light, crisp and fresh aftertaste.",30.0,85,3,0.5118978435748275
32870,Pinhal da Torre 2010 Quinta do Alqueve Tradicional Red (Tejo),"A ripe, juicy and fruity wine that has attractive black currant aromas, lively acidity on the palate and a light, bright feel. With open berry fruits, this wine is ready to drink.",10.0,85,3,0.5110037616101375
5586,Vignerons des Terres Secrètes 2014  Mâcon-Villages,"Very young and crisp, this refreshingly fruity wine has intense acidity, strong citrus flavors and a light, bright aftertaste. Drink from 2016 for its acidity to soften.",9.0,85,3,0.5103734374190413
59092,Henri de Villamont 2014  Rully,"Citrus fruits shine in this wine that offers attractive acidity along with lemon and crisp apple flavors. Bright, fruity and ready to drink soon, the wine has a nervy texture that will be delicious. Drink from 2017.",32.0,87,3,0.5090228980937502
80998,Sauvion 2016 Loire Valley  (Muscadet Sèvre et Maine),"This is a soft and fruity wine, ripe with apple flavors and cut with a lightly mineral texture. The wine is bright, crisp and fruity, and ready to drink now.",13.0,85,3,0.5088836203918707
90708,Château de Brigue 2016 Les Meyans Elégance Rosé (Côtes de Provence),The Cinsault that dominates this blend creates a light and gently fruity wine. It has attractive acidity and just the lightest of red-fruit flavors. The aftertaste is soft and tangy with orange zest.,12.0,86,3,0.5086174191929601
40488,Vignerons de Tutiac 2015 Château Lalande Bellevue Rosé (Bordeaux Rosé),"This balanced, ripe and fruity wine is already refreshing and crisp. Plenty of red-currant flavors go along with the lively acidity and bright aftertaste.",16.0,88,3,0.5078996821949213
102325,Vignerons de Tutiac 2015 Château Lalande Bellevue Rosé (Bordeaux Rosé),"This balanced, ripe and fruity wine is already refreshing and crisp. Plenty of red-currant flavors go along with the lively acidity and bright aftertaste.",16.0,88,3,0.5078996821949213
91799,Domaine de Lamothe 2015 White (Côtes de Gascogne),"A blend of Colombard and Chardonnay, this wine is crisp and fruity. It has attractive bright acidity with lemon fruitiness and a mineral texture. The wine is ready to drink.",10.0,86,3,0.5077579055434356
82315,Domaines Devillard 2011 Le Renard  (Bourgogne),"A forward, fruity wine, full of apple and creamed pear flavors. The acidity is light, bright and attractive giving a wine that is fresh and ready to drink.",23.0,85,3,0.5077214775588194
90696,Estandon 2016 Domaine de Caseneuve Rosé (Côtes de Provence),"This pale wine is light, bright and fruity. It has a tangy edge along with plenty of crisp acidity. The aftertaste is clean, packed with fruitiness with a soft texture.",14.0,86,3,0.5073437921113267
17622,M. & J-F Bertrand 2016 Fleur de Carbonnel Sauvignon Sauvignon Blanc (Vin de France),"This wine is fruity and soft, with hints of citrus and herbal flavors. Its acidity is bright and attractive. Drink now.",15.0,84,3,0.5072616403853597
33007,Emile Beyer 2013 Lieu dit Hohrain Pinot Gris (Alsace),"Crisp and fruity, this bright and fruity wine has attractive acidity as well as spice and a lightly tangy texture. It's still very fresh and needs time to deepen and become richer. Drink from 2016.",49.0,88,3,0.5071490659377254
44998,Simonnet-Febvre 2012  Saint-Bris,"A soft, fruity wine, this features attractive citrus and peach flavors. It's light and fresh with a crisp, bright aftertaste. Saint-Bris is the only appellation in Burgundy to produce Sauvignon Blanc.",16.0,84,3,0.5070778328784529
23231,Casa Cadaval 2015 Vinha Padre Pedro Rosé (Tejo),"This is a ripe, fruity wine full of wild strawberry fruit. It is soft although with fine acidity and a crisp aftertaste. The wine is ready to drink.",14.0,84,3,0.5068792619147946
6259,Les Rocailles 2016 Rosé (Savoie),"Red currant aromas are an immediately attractive start for this light, fruity wine. With its crisp acidity and bright red currant and raspberry fruit, it's lively and ready to drink.",18.0,86,3,0.5066479851946182
109536,Au Pied du Mont Chauve 2012 Le Charmois Premier Cru  (Saint-Aubin),"This soft, fruity wine is pretty much ready to drink. With its red-berry fruits and fresh acidity it has a crisp side, although its round, ripe texture is so attractive. Drink from the end of 2016.",40.0,88,3,0.5053331370549123
2059,Wines & Winemakers 2012 Azul Portugal Escolha White (Vinho Verde),"Crisp. dry and fruity, this wine has a light touch of citrus and fresh acidity. Fruity with a slight sparkle, it's an ideal apéritif.",11.0,85,3,0.505264684619271
86439,Maurice Ecard 2013  Bourgogne,"This smooth, soft wine is light and fruity. It has some tannins although fresh berry fruit and perfumed acidity are what characterize this wine. Immediately attractive, it's a light wine from a light year, and is ready to drink now.",20.0,84,3,0.5038912194954112
28941,Château Labadie 2013  Médoc,"A fruity wine full of red-berry flavors. This fruitiness is balanced by the light tannins and juicy acidity, producing a wine that is ready to drink.",23.0,87,3,0.5038871934106887
93804,Mas de la Dame 2012 La Stèle White (Les Baux de Provence),"This citrus flavored wine is fruity and crisp with bright acidity and just a hint of herbal character. The wine is light, bright and ready to drink.",24.0,86,3,0.5037948787916828
74981,Commanderie de la Bargemone 2013 Rosé (Coteaux d'Aix-en-Provence),"This wine has the lightest of rosé colors, so fresh and light and fruity. With crisp acidity, raspberry and red currants, it just dances on the palate.",19.0,89,3,0.5021801850245835
69243,Pinhal da Torre 2015 Alqueve Tradicional Red (Tejo),"This is a fruity, ripe blend of Touriga Nacional, Tinta Roriz and Castelão. Soft, with a touch of spice from wood, it also has a crisp edge of acidity. Drink this attractive wine now.",9.0,87,3,0.5014402634257769
13007,Cortes de Cima 2014 Chaminé White (Alentejano),"This is a soft, fruity and lightly crisp wine. It has citrus and warm yellow-fruit flavors and tangy orange peel acidity. Drink this fresh and light wine now.",12.0,84,3,0.5011777834319492
77798,Wines & Winemakers 2014 Monta da Baía Rosé (Península de Setúbal),"A fruity, young and crisp wine that is all about raspberry and red currant fruits. It is fresh with just a hint of caramel and with bright acidity at the end.",12.0,84,3,0.5007652328048752
87946,Château Lamothe Bouscaut 2013  Pessac-Léognan,"All spice, acidity and tangy herbal flavors, this rich wine is also very fresh. It's full of green fruits and lively acidity. The aftertaste is crisp but ripe. The property has been owned since 1999 by Sophie Lurton of neighbor Château Bouscaut.",40.0,88,3,0.5007562809928802
113736,Maison Bouey 2016 Château Baruaud  (Bordeaux Blanc),"Spicy and fruity, this light, balanced wine has easy, crisp fruit and bright acidity showing citrus and spiciness. It is a refreshing wine, ready to drink now.",10.0,84,3,0.5006022824886619
108249,Domaine Laurens 2016 Cuvée Eglantine  (Marcillac),"This is a delicious fruity wine, pink in color and with a swathe of crisp red-currant fruitiness. It is bright with acidity and forward fruit. Drink this attractive wine now.",15.0,88,3,0.5001684155594264
67253,Cortes de Cima 2011 Trincadeira (Alentejano),"Full and fruity, this soft, generous wine brings out red berries, ripe tannins and a light touch of acidity. There is a drier core, but the wine is ready to drink, with attractive freshness at the end.",24.0,87,3,0.49992939401852843
56629,Domaine Charles Frey 2010 Plaisir Perlant Millesimé Extra Brut Sparkling (Crémant d'Alsace),"Strong, attractive apple aromas also give the flavor profile of this fresh and fruity wine. It has a light tangy, zesty texture, fresh acidity and a bright, mineral aftertaste.",30.0,87,3,0.4997184111804714
98168,Domaine Charles Frey 2010 Plaisir Perlant Millesimé Extra Brut Sparkling (Crémant d'Alsace),"Strong, attractive apple aromas also give the flavor profile of this fresh and fruity wine. It has a light tangy, zesty texture, fresh acidity and a bright, mineral aftertaste.",30.0,87,3,0.4997184111804714
49924,Domaine de Sulauze 2012 Liane Red (Coteaux d'Aix-en-Provence),The wine is very fresh and fruity with lively red-berry flavors balanced delicately with light tannins and acidity. It's refreshing with a red currant aftertaste.,18.0,85,3,0.49967332528907504
82685,Maison des 3 Ponts 2014 Lepontis Sauvignon Blanc (Charentais),"From the Cognac region, this fresh and fruity wine is light and bright with herbal flavors, crisp citrus and intense acidity. It's ready to drink.",12.0,84,3,0.4988918023170356
72689,Thorin 2011 Nouveau  (Beaujolais),"Bright red cherry fruits, fresh and light with fruit acidity and the minimum of tannins.",13.0,84,3,0.4984711905844713
92382,Quinta de la Rosa 2013 Dourosa Branco White (Douro),"This is a bright and fruity wine that is also rich. Yellow fruits are accompanied by fresh, textured citrus and given a crisp aftertaste by the lively acidity. Drink now.",15.0,87,3,0.49832216642211363
6489,Nuiton-Beaunoy 2010 Les Dames Huguettes  (Hautes Côtes de Nuits),"Fragrant and perfumed, this has a smoky character and crisp fruit, while remaining attractively ripe. The tannins are soft, and the acidity on the finish is fruity.",20.0,87,3,0.498262165080777
58104,Château Bélingard 2014 Bélingard  (Bergerac Rosé),"Quite pale, this blend of Cabernet Sauvignon and Merlot is soft, fruity and ready to drink. Attractive red fruits and light acidity give a tangy, fresh aftertaste.",12.0,85,3,0.49816674300290653
29717,Tinhof 2012 Rosé (Burgenland),"This Blaufränkisch rosé is light, fruity and just off dry. It has attractive red-berry acidity and a very fresh character. Ready to drink now. Screwcap.",17.0,85,3,0.4977060810831407
77976,Herdade do Esporão 2015 Monte Velho Red (Alentejano),This fruity red wine is one of Portugal's best sellers. Along with its red fruit and attractive acidity it is soft with just an edge of tannins. Drink this young wine now.,12.0,86,3,0.49765450445566606
62567,Producta Vignobles 2013 Roc des Chevaliers  (Bordeaux Supérieur),"With soft tannins and fresh fruits, this light, crisp wine has a red fruit-flavored character that is intense in its acidity. Drink now.",12.0,83,3,0.49540678124662824
64778,Domaine Torraccia 2016 Vermentino (Corse Porto Vecchio),"This fruity wine is light with apple flavors and a touch of honey. Its acidity and floral character bring out a crisp texture, and its ripe fruitiness is refreshingly attractive. Drink now.",20.0,87,3,0.4953250154884123
77532,Borges 2009 Meia Encosta Red (Dão),"Light and fresh with soft tannins, this is an attractive, ready-to-drink wine. It has layers of acidity over red fruits.",9.0,85,3,0.4950160423115231
38097,Domaine Louis Moreau 2014  Chablis,"A light approach to Chablis, this brings out crisp fruitiness, attractive acidity, apple flavors and a touch of steeliness. With its creamy, ripe aftertaste, the wine is ready to drink.",25.0,87,3,0.49500625297595413
22354,Château Grand Bourgeau 2016  Bordeaux Blanc,"This ripe wine is fruity, with both citrus and tropical flavors. Light and bright, with a crisp, tangy texture, it's ready to drink.",16.0,85,3,0.4948267512215185
40723,Château Bellevue la Forêt 2014 L'Allégresse Rosé (Fronton),"This fresh blend of Négrette with both Cabernets is fruity and lightly crisp with refreshing final acidity. It's bright, while also having a ripe character that allows it to broaden out. Drink now.",14.0,87,3,0.49461323656234824
37511,Robert Perroud 2014 L'Enfer des Balloquets  (Brouilly),"Very fresh, fruity and drinkable, this is a soft, red-cherry-flavored wine. Attractive acidity bursts out of the glass with a perfumed, tangy aftertaste. Drink now.",22.0,87,3,0.4946075348665055
39781,Robert Perroud 2014 L'Enfer des Balloquets  (Brouilly),"Very fresh, fruity and drinkable, this is a soft, red-cherry-flavored wine. Attractive acidity bursts out of the glass with a perfumed, tangy aftertaste. Drink now.",22.0,87,3,0.4946075348665055
98419,Domaine Chasselay 2010 Les Grands Eparcieux  (Beaujolais),"A ripe, fruity wine with a light structure of tannins and acidity, it has some density while remaining fruity and juicy. The red cherry fruit blends into the closing acidity.",21.0,86,3,0.49403315768754474
104446,Château les Valentines 2015 Le Caprice de Clémentine Rosé (Côtes de Provence),"This is the equivalent of a second wine from Les Valentines, a lighter version of the estate wine. With lively acidity, it is fruity while rounded, crisp but also sweet with ripe strawberry flavors. The acidity at the end is soft, light and bright.",18.0,87,3,0.4940098411386128
63278,Les Frères Perroud 2015 Vieilles Vignes  (Brouilly),"A bright and juicy wine from this often easygoing appellation. The red-cherry fruitiness and attractive acidity make for a wine that is rounded and ripe. It is ready to drink, crisp and fruity at the end.",22.0,87,3,0.4936906291744498
12365,Louis Max 2014  Chablis,"Fresh, light and fruity this is attractive young Chablis. It is soft, dwelling on the fruit rather than any texture. Crisp and with citrus and green apple flavors, it will be ready to drink easily by mid-2016.",29.0,86,3,0.49310011517015434
36517,Sauvion 2015  Rosé d'Anjou,This is a fresh and crisp wine with touches of sweetness. Red fruits are combined with ripe apple and acidity to give a lively fruity wine. Drink now.,13.0,84,3,0.4925157705008995
101452,DFJ Vinhos 2015 Casa do Lago Branco White (Lisboa),"This is a soft, fruity wine that has attractive citrus and ripe apricot fruits. It has just a touch of spice to balance the acidity and the tangy texture. Drink now.",10.0,85,3,0.4924324816000927
75536,Cap Royal 2014  Bordeaux Supérieur,"Spicy from the wood aging, this wine is rich, fruity and ready to drink. It has red fruit and acidity along with a smooth texture that gives it an attractive and ripe aftertaste.",15.0,86,3,0.4920564955089781
82353,Château Vieux Porier 2014  Bordeaux,This is a light wine with bright acidity and red fruit flavors. It has a mere touch of tannin to give structure to the crisp aftertaste. Drink now.,11.0,86,3,0.4915862259487094
41336,Baron Philippe de Rothschild 2014 Le Rosé de Mouton Cadet Rosé (Bordeaux Rosé),"This wine is fruity and crisp, with attractive balanced acidity. It's all about raspberry and red currants. A refreshing character gives citrus tang to the aftertaste.",15.0,86,3,0.4914628488961452
23432,Ravoire et Fils 2015 Domaine des Martyrs Rosé (Côtes de Provence),"This 25-acre, family-owned estate has produced a fruity, lighthearted wine. With crisp red-currant flavors and poised acidity, the wine is lively and bright. A light touch of spice adds a twist to the aftertaste.",14.0,88,3,0.49103814375941945
108663,Quinta da Ribeirinha 2016 Ardósia Rosado Rosado (Tejo),"A crisp, fruity blend of Touriga Nacional and Aragonez, this wine is bright and light. Its refreshing acidity and red-currant fruits are delicious to drink now.",13.0,86,3,0.4906346679018353
19076,Joseph Drouhin 2016  Mâcon-Villages,"This wine is crisp and refreshingly fruity. A lively texture gives brightness, and a light touch of acidity finishes the wine on a citrus note. Drink now.",16.0,85,3,0.4895047782844514
44428,Philippe Viallet 2016 Savoie Rosé (Vin de Savoie),"Made from 100% Gamay, this is a crisp wine with attractive acidity, red currant fruit and a spicy aftertaste. Drink now.",15.0,86,3,0.48922871217752895
49895,Philippe Viallet 2016 Savoie Rosé (Vin de Savoie),"Made from 100% Gamay, this is a crisp wine with attractive acidity, red currant fruit and a spicy aftertaste. Drink now.",15.0,86,3,0.48922871217752895
92433,Château Pas du Cerf 2014 Rosé (Côtes de Provence),"A classic rosé blend of Grenache and Cinsault, this is soft, crisp and fruity. The smooth texture gains attractive lift from acidity and raspberry fruits. It is light and bright at the end.",14.0,88,3,0.4888645009797536
98921,Château Pas du Cerf 2014 Rosé (Côtes de Provence),"A classic rosé blend of Grenache and Cinsault, this is soft, crisp and fruity. The smooth texture gains attractive lift from acidity and raspberry fruits. It is light and bright at the end.",14.0,88,3,0.4888645009797536
76666,Lionel Osmin & Cie 2015 Duras-Braucol Red (Gaillac),"This wine brings together the two native grapes of Gaillac in one ripe, light and fruity whole. It has soft tannins and fine juicy acidity. There is a youthful rusticity to the wine and a crisp bright red-fruit aftertaste. Drink from 2018.",16.0,88,3,0.48877200234649726
79492,Aimé Roquesante 2014 Rosé (Côtes de Provence),"It's a light and fruity wine, with a delicate texture and bright acidity. Soft and crisp, it's fine for an apéritif.",12.0,85,3,0.48827037186967487
57029,Château Roustaing 2011  Bordeaux,"Light and already fruity, this wine features attractive black-currant flavors, bright acidity and soft tannins. Ready to drink.",15.0,84,3,0.48802111660956865
30696,Vignerons de Bel Air 2015 Automne Ensoleillé  (Beaujolais),"The wine is light and instantly fruity. It has red fruits and soft acidity, giving an warm rounded aftertaste.",13.0,84,3,0.4878210628295888
77978,Jean-Luc and Paul Aegerter 2015 Les Jolies Filles Rosé (Côtes de Provence),"Pale onion skin in color, this is a soft fruity wine. It has attractive red-fruit flavors and light acidity. With a salty tang as well as some minerality, the wine is crisp and fruity right to the end.",12.0,86,3,0.48763724166405953
58082,Terra Silvestre 2014 Arinto (Tejo),"A lemon flavored wine that's crisp and fruity. The texture is soft with fruit and fresh acidity dominant. With its refreshing aftertaste, the wine is ready to drink now.",17.0,85,3,0.48763076825986257
81753,Terra Silvestre 2014 Arinto (Tejo),"A lemon flavored wine that's crisp and fruity. The texture is soft with fruit and fresh acidity dominant. With its refreshing aftertaste, the wine is ready to drink now.",17.0,85,3,0.48763076825986257
48726,Domaine de l'Idylle 2014 Cruet Altesse (Vin de Savoie),"This light, fresh and creamy wine balances cool acidity and bright citrus and apple-peel flavors. It is poised, fruity with a crisp, refreshing aftertaste.",15.0,88,3,0.48757142154897687
1387,J. Portugal Ramos 2016 Pouca Roupa Rosé (Alentejano),This is a really refreshing style of rosé. Its fruity raspberry and red-currant flavors are shot through with fine acidity and a lively crisp aftertaste. Drink this attractive wine now.,13.0,86,3,0.487100447409461
114966,Château Fonfroide 2014 Rosé (Bordeaux Rosé),"Tight, bright and very crisp, this is a lively and fruity wine. Citrus fruit flavors compete happily with the red berries to give a bone-dry wine, light and fresh at the end.",13.0,87,3,0.4870066875784893
2259,Joseph Drouhin 2012  Chorey-lès-Beaune,"This wine is fresh, perfumed with a juicy red-fruit character. It offers red cherries, with a soft texture and acidity. The great fruitiness leads to a bright, crisp aftertaste.",30.0,88,3,0.48670847041546206
115318,Château Carignan 2016 Château Léon Rosé (Bordeaux Rosé),"This 19th-century chateau is situated on the plateau above the Garonne near Cadillac. A soft wine, it's lightly fruity and with a crisp edge. It offers attractive red-berry fruits and just the right acidity. Drink now.",15.0,85,3,0.48656747285370683
29903,Domaine les Capréoles 2015 Chamodère  (Régnié),"A soft and fruity wine that has lively acidity and light tannins. The wine is finely balanced, full of red-cherry flavors. It's an immediately attractive, ripe cru wine that is ready to drink.",17.0,88,3,0.4863144802735637
14333,DFJ Vinhos 2016 Escada Arinto (Lisboa),"Fresh, crisp Arinto gives a fine lemon and sliced apple character to this light soft wine. With its bright fruit, crisp acidity and tangy texture, it is totally ready to drink.",10.0,86,3,0.4862147238270623
21404,Ollivier Frères 2015 Domaine de la Grenaudière La Grenouille Sur Lie  (Muscadet Sèvre et Maine),"The wine is crisp, tight, full of attractive acidity and citrus flavors. There is a mineral element to the wine that gives the texture a fine bite. It is fruity, bright with acidity and ready to drink.",12.0,87,3,0.4858404752147579
29127,Château de Lavernette 2016 Château de Lavernette  (Beaujolais-Villages),"Produced from organically grown grapes, this soft, fruity wine is full of red-cherry fruits. It also offers a touch of banana flavor as well as acidity and a bright, crisp juicy aftertaste. Drink now.",21.0,86,3,0.4853261779396392
86829,José Maria da Fonseca 2014 Periquita Original Red (Península de Setúbal),"One of the most popular Portuguese brands, made since 1850, this latest vintage is fresh and fruity. It has attractive red berry fruits and a light structure of tannins. This wine is fresh and ready to drink.",7.0,86,3,0.48493874650453805
111133,Alliance Loire 2014 Demoiselle Bleue  (Cabernet d'Anjou),"This sweet rosé is light, with some attractive ripe strawberry flavors. Grapefruit acidity gives it a fresher side, lifting the bright, fruity aftertaste. Drink now.",15.0,83,3,0.4848288368200174
58951,Bret Brothers 2014 Climat En Carementrant  (Pouilly-Fuissé),"At 1,100 feet, this high-altitude vineyard yields a crisp and tangy wine. The brothers, whom Becky Wasserman lists among the Fuissé “revolutionaries,” employ biodynamic practices. The wine has great swathes of bright acidity and a tight, mineral texture. With lively acidity, it is a bright, fruity wine to drink now.",57.0,89,3,0.48458712364804546
54686,Louis Jadot 2014  Mâcon-Villages,"This wine is fruity, with crisp, fresh lemon flavors. It is lightly textured and smooth, with green fruit acidity and a creamy aftertaste. Drink from 2016.",15.0,87,3,0.48402916561145404
105358,Pezat 2012  Bordeaux,"This offers soft, ripe fruit with acidity, delicious forward tannins and cherry flavors. Bright and fruity, the wine is ready to drink.",20.0,86,3,0.4839138679327147
45910,Château Haut Pougnan 2015  Bordeaux,"A fruity, perfumed wine that has attractive acidity as well as spice. The black currant fruit gives the wine a crisp edge as well as an easy approachability. Drink now.",12.0,86,3,0.48365940450779227
10413,Labouré-Roi 2015  Mâcon-Villages,"This fruity wine, free from any oak aging, revels in its attractive tropical flavors. It's as ripe and rich as the vintage suggests, with light, balanced acidity. The aftertaste is soft, keeping up the fruitiness. Drink now.",15.0,85,3,0.48300740957490335
58092,Quinta da Alorna 2014 White (Tejo),"This is an attractive, ready-to-drink wine, a blend of Arinto and Fernão Pires. Bright and fruity with plenty of citrus freshness, it is lightly crisp and fresh at the end.",8.0,85,3,0.48190124379224086
78761,Château de Lagorce 2015  Bordeaux,The wine is all juicy red-currant and berry fruits. With light tannins and a crisp edge the wine is fruity and ready to drink.,10.0,85,3,0.48180080498814737
15110,Evening Land 2011 Château de Bligny  (Côte de Nuits-Villages),"Lightly tannic and attractively fruity, it's ready to drink. It has a soft structure, red fruits and a finish that is full of bright acidity.",30.0,86,3,0.48165265716101663
48561,Domaine Ferret 2014  Pouilly-Fuissé,"This wine is crisp and fruity. It has attractive acidity, a nice touch of spice and a backbone of minerality. The juiciness leaves a bright, crisp aftertaste.",35.0,86,3,0.48068046413156124
50416,Domaine Ferret 2014  Pouilly-Fuissé,"This wine is crisp and fruity. It has attractive acidity, a nice touch of spice and a backbone of minerality. The juiciness leaves a bright, crisp aftertaste.",35.0,86,3,0.48068046413156124
92538,Château Barbanau 2011 L'Instant Rosé (Côtes de Provence),"This is a bright, fresh raspberry-flavored wine. It's fruity and layered with attractive, crisp acidity. A touch of spice accents the finish.",18.0,90,3,0.4804572507404036
34855,Global Wines 2015 Xadrez White (Vinho Verde),"This is a bright, fruity, off-dry wine that is crisp and clean. It has a fine light touch of acidity and white fruits. Aromatic and attractively perfumed, it is ready now.",7.0,85,3,0.4799515022208645
60392,Lavradores de Feitoria 2013 Branco White (Douro),"Crisp, lemon fresh and fruity, this is an attractive wine to drink now. It has some richness from the mineral texture and the tangy orange edge. The aftertaste continues the fruity theme.",12.0,87,3,0.4799183586863186
72989,Jean Reverdy et Fils 2013 Les Villots  (Sancerre),"Ripe, soft red cherry fruits are linked to a light texture and soft tannins in this ready-to-drink wine. The final acidity brings out the attractive fruitiness of this fresh wine. Drink now.",24.0,87,3,0.47929765539382024
13805,Georges Duboeuf 2015 Flower Label  (Brouilly),The wine is soft and fruity. Red berry and cherry flavors have a hint of banana as well as the layers of crisp acidity. Drink this fresh wine now.,20.0,85,3,0.47903345094465477
66775,Château Sainte-Béatrice 2016 Cuvée des Princes Rosé (Var),"This is a soft pretty wine with a light fruity character. It is gently fruity, finishing with a peppery edge and crisp acidity. Drink now.",10.0,84,3,0.47866717088260874
111049,Château Sainte-Béatrice 2016 Cuvée des Princes Rosé (Var),"This is a soft pretty wine with a light fruity character. It is gently fruity, finishing with a peppery edge and crisp acidity. Drink now.",10.0,84,3,0.47866717088260874
35779,Gunter Triebaumer 2007 Trie White (Burgenland),"An attractive, perfumed blend of Chardonnay and Muscat grapes, very summery, fresh and crisp. There's lively acidity, quince and pear flavors and a vibrant fruity aftertaste. Screwcap.",15.0,87,3,0.47835319254976516
10412,Labouré-Roi 2015  Bourgogne Hautes Côtes de Nuits,"This soft and cushiony wine has light red cherry fruit, gentle tannins and an attractively soft, fruity aftertaste. Drink now.",20.0,85,3,0.4779795259338475
79389,Les Rocailles 2014 Apremont Jacquère (Vin de Savoie),"A classic from Savoie, this fresh, crisp wine is fruity, with attractive creamed pear and apple flavors. Light and bright, it's perfect for après-ski in the nearby Alps. Drink now.",17.0,88,3,0.4779755978100874
99403,DFJ Vinhos 2016 Coreto Rosé (Lisboa),"This is a simple fruity wine. It has attractive red-berry fruits, giving it a light and bright character. The wine is rounded and smooth, with an attractive lift of acidity at the end.",9.0,84,3,0.47771354809576394
113537,Château de Cérons 2010  Graves,"While it is light for the structured 2010s, this wine has attractive red fruit flavors and soft tannins. With its gentle structure and good fruity acidity, it's ready soon. Drink from 2015.",29.0,85,3,0.47758527295131536
67816,Joseph Faiveley 2010  Bourgogne,"Light and fruity, this wine has red fruit and a tannic edge, and bright acidity that gives definition to the fruit. Ready to drink now.",24.0,85,3,0.4774292085691411
114940,Quinta da Lagoalva de Cima 2016 Lagoalva Rosé (Tejo),"A ripe, soft wine that is packed with strawberry fruits. It is smooth with a creamy caramel texture that contrasts with the fruity acidity and crisp aftertaste. Drink now.",20.0,86,3,0.47727319830441606
14586,Château Simard 2012  Saint-Émilion,"Juicy and fruity with acidity and black currant fruits, this wine comes from a vineyard on slopes at the entrance to Saint-Émilion. It's bright and fresh with lively, easy fruits and soft tannins. Drink from 2017.",20.0,87,3,0.4771994961569398
54438,Château Simard 2012  Saint-Émilion,"Juicy and fruity with acidity and black currant fruits, this wine comes from a vineyard on slopes at the entrance to Saint-Émilion. It's bright and fresh with lively, easy fruits and soft tannins. Drink from 2017.",20.0,87,3,0.4771994961569398
101002,DFJ Vinhos 2004 Grand' Arte Trincadeira Trincadeira (Ribatejo),"Fresh and fruity, this is a wine that's all about juicy textures, ripe fruit, touched by dry tannins. Flavors of tomatoes, red plums and a lively acidity.",14.0,87,3,0.47678702545414026
78762,Château de Seguin 2015 Cuvée Prestige  (Bordeaux Supérieur),"This is a juicy red-fruit-flavored wine. It has attractive tannins and plenty of acidity. With a fresh crisp aftertaste, it is light and will develop quickly.",15.0,85,3,0.476772156294403
81777,Sacha Lichine 2013 SLS Single Blend Rosé (Vin de France),"Expanding from his Provence château, Sacha Lichine's new rosé is a blend from across the south of France. It's crisp, fruity, with a touch of sweetness, giving a soft, red berry fruit texture and light, fresh acidity.",12.0,85,3,0.476666504363012
9476,Dona Maria-Júlio Bastos 2016 Rosé (Alentejano),"This bright, fruity wine is crisp with acidity from the red-currant flavors. A blend of Aragones and Touriga Nacional, it is light with just a touch of tannin. Drink now.",15.0,84,3,0.4762415900781352
17599,Adega Cooperativa de Borba 2016 Convento da Vila White (Alentejano),"This is a soft, fruity blend of Roupeiro, Rabo de Ovelha and Fernão Pires. It is ripe, full of apple and crisp green fruits, shot through with acidity. Drink now.",7.0,85,3,0.47623498815188303
25623,Château Barbanau 2015 L'Instant Rosé (Côtes de Provence),"Pale in color, this is a light, bright style of rosé. It is clean and crisp, with touches of red fruit that float through the attractive fresh acidity. The aftertaste is fleeting and refreshing.",18.0,87,3,0.47616633597163327
6308,Cartuxa 2014 Vinea Tinto Red (Alentejano),"Made to be drunk young, this is a fruity red berry flavored wine. It has a bright crisp edge to its fruit as well as light tannins and acidity. It is quite ready to drink.",7.0,84,3,0.47593812272391683
